,Word,Rank_by_remaining words,Unique_letters,Score_by_frequency,Score_by_position,Calculated_Score
955,power,54.77319587628866,5,132.6153846153846,39.34816053511706,476.34352531284327
956,angel,47.925925925925924,5,146.80769230769232,31.0656856187291,475.80526901982563
957,dread,41.809815950920246,4,149.8846153846154,33.167357859531776,475.60856827836875
958,amble,48.80508474576271,5,135.69230769230768,34.20862876254181,475.54960758282033
959,snack,48.0,5,111.92307692307692,40.78688963210702,475.52022768201687
960,abuse,55.59,5,139.57692307692307,37.87632107023411,475.50461885743
961,sloop,41.67716535433071,4,125.5,39.47016722408027,475.4167846597418
962,thorn,44.176,5,128.6923076923077,32.615250836120396,475.06925661714536
963,suing,44.791666666666664,5,103.57692307692308,41.08722408026756,475.0535718704567
964,freer,48.52760736196319,3,172.84615384615387,44.454314381270905,475.0135652902459
965,blank,43.27450980392157,5,106.3076923076923,38.65150501672241,474.75434397348107
966,cache,47.609756097560975,4,136.73076923076923,41.3209364548495,474.67946823585976
967,worry,43.41129032258065,4,122.0,42.22608695652174,474.6767553247341
968,break,51.767857142857146,5,138.53846153846152,35.429966555183945,474.07921921214626
969,tawny,49.2,5,111.65384615384616,41.75839464882943,473.82981420243834
970,stink,46.381443298969074,5,109.76923076923077,40.025351170568555,473.63252378126157
971,ovate,59.42,5,148.0,38.01939799331104,473.48291004796647
972,billy,37.784,4,108.26923076923077,41.303010033444814,473.4115101392008
973,caulk,43.285714285714285,5,109.6923076923077,37.351505016722406,473.2707832913469
974,snowy,47.03529411764706,5,100.69230769230768,44.196856187290976,473.07915531601657
975,quite,53.81609195402299,5,120.34615384615385,42.29939799331103,472.95982239399297
976,greed,52.32575757575758,4,156.49999999999997,39.527357859531776,472.8861495075762
977,quiet,53.48837209302326,5,120.34615384615384,42.02461538461539,472.7663817854386
978,coyly,38.336363636363636,4,107.69230769230768,42.07224080267558,472.74767578935365
979,abide,54.53398058252427,5,136.80769230769232,37.6809364548495,472.6449367270945
980,lithe,53.5,5,143.8846153846154,35.11324414715719,472.1734232728794
981,stool,46.12403100775194,4,139.42307692307693,39.04876254180602,472.144216770835
982,pilot,44.947826086956525,5,124.61538461538461,34.036923076923074,471.82751977251723
983,pedal,46.93023255813954,5,141.96153846153845,31.17491638795987,471.5125890716507
984,baton,45.76068376068376,5,127.61538461538461,33.81371237458194,471.49097820777257
985,fanny,41.443396226415096,4,107.07692307692307,45.58454849498328,471.1055209884096
986,dodge,39.85245901639344,4,118.61538461538461,39.530167224080266,470.624508993632
987,sauna,51.29059829059829,4,141.1153846153846,42.741070234113714,470.37256463944976
988,talon,50.52845528455285,5,144.46153846153845,32.89217391304348,470.1958549953317
989,thief,47.330275229357795,5,125.07692307692307,35.57966555183946,470.12140429829236
990,dilly,37.19117647058823,4,112.57692307692307,38.82301003344482,470.065798279449
991,booze,46.38297872340426,4,117.76923076923076,46.27016722408027,469.93118178449447
992,charm,41.549180327868854,5,117.69230769230768,33.17224080267559,469.8188436671945
993,dowry,41.55339805825243,5,102.53846153846155,38.07685618729097,469.7981917378562
994,gnome,50.25,5,122.65384615384615,38.48555183946488,469.6916372600593
995,lower,57.86274509803921,5,146.15384615384616,37.188160535117056,469.66253367213767
996,mauve,54.916666666666664,5,121.07692307692308,42.59324414715719,469.53495707453317
997,plead,48.192,5,141.96153846153845,31.86889632107023,469.3888561182761
998,showy,46.2375,5,93.53846153846155,46.38916387959867,469.22638781867863
999,alloy,45.75,4,138.3076923076923,38.78454849498328,469.00121526005836
1000,fancy,48.975903614457835,5,103.30769230769229,44.38454849498328,468.1144134910862
1001,brood,37.4822695035461,4,118.5,36.98428093645485,467.70244694551064
1002,arbor,40.89156626506024,4,146.6153846153846,32.59892976588629,467.52962160406867
1003,ledge,47.62406015037594,4,149.57692307692307,37.187090301003344,467.1865882786443
1004,flash,46.56,5,114.84615384615385,37.861939799331104,466.95641785951415
1005,totem,44.013888888888886,4,144.65384615384616,35.50608695652174,466.77011914122085
1006,apple,42.51655629139073,4,140.96153846153845,35.131705685618726,465.9097268633282
1007,fatty,43.69230769230769,4,118.92307692307693,42.7876254180602,465.8427387064865
1008,inlet,53.09090909090909,5,151.03846153846152,32.73384615384615,465.6230085312473
1009,study,47.14772727272727,5,103.19230769230768,42.53377926421405,465.46876074855817
1010,sulky,45.42857142857143,5,95.76923076923077,44.1276254180602,465.1333521025576
1011,weird,47.77391304347826,5,130.42307692307693,34.068896321070234,465.04148420116195
1012,spiky,43.829268292682926,5,90.0769230769231,45.24301003344482,464.91206598940965
1013,touch,40.991150442477874,5,108.3076923076923,35.16040133779264,464.5078130769364
1014,piano,48.59090909090909,5,128.69230769230768,35.05866220735786,464.26175476865984
1015,march,43.610169491525426,5,117.6923076923077,34.36501672240802,463.710433724741
1016,abode,55.63725490196079,5,140.0,36.83478260869565,463.4367362574219
1017,awake,47.488,4,138.30769230769232,39.77478260869565,463.3725062878058
1018,crack,41.41025641025641,4,117.00000000000001,40.98996655518394,463.25007403419033
1019,cleft,49.046728971962615,5,130.30769230769232,34.85846153846154,463.0610211610623
1020,ruler,52.75182481751825,4,162.19230769230768,37.59892976588629,462.4110886465438
1021,fluke,47.752808988764045,5,109.96153846153845,40.15170568561873,462.29147798241496
1022,labor,48.23015873015873,5,139.69230769230768,31.902006688963212,461.99982041631154
1023,perky,51.297872340425535,5,120.53846153846155,39.28301003344481,461.53118813661376
1024,clack,36.69291338582677,4,110.07692307692308,38.45150501672241,461.4104435275061
1025,tenet,49.883116883116884,3,173.03846153846155,44.33384615384615,461.3661502259181
1026,graft,51.28125,5,121.0769230769231,39.07692307692308,461.3102848962786
1027,trick,46.64356435643565,5,114.84615384615385,37.45304347826087,461.08590248823475
1028,spend,48.922330097087375,5,124.5,36.20428093645485,460.67235224114785
1029,where,53.0,4,151.8846153846154,40.1809364548495,460.59366635762166
1030,tithe,47.06428571428572,4,144.26923076923077,37.55324414715719,460.45765393226765
1031,midge,44.50961538461539,5,112.46153846153845,36.40862876254181,459.9647029668276
1032,valve,41.142857142857146,4,124.5,37.99478260869565,459.8951811594202
1033,gaudy,44.42857142857143,5,99.03846153846152,41.22454849498328,459.48088462903377
1034,ulcer,52.65811965811966,5,145.96153846153845,33.142006688963214,459.3269105914374
1035,wafer,56.13,5,136.0,37.91123745819398,459.28454430023
1036,taken,56.93333333333333,5,143.30769230769232,36.48602006688963,459.19736568601644
1037,slush,40.63716814159292,4,112.03846153846153,41.60040133779264,458.77655145938974
1038,foyer,58.252747252747255,5,136.19230769230768,39.22354515050168,458.5144376747241
1039,linen,44.32214765100671,4,145.1153846153846,35.00755852842809,458.47375089307457
1040,sepia,58.05607476635514,5,150.73076923076923,35.28107023411371,458.00055180053505
1041,flaky,46.333333333333336,5,98.5769230769231,43.004548494983275,457.4736765051556
1042,swept,48.529411764705884,5,122.80769230769229,36.14,457.276303030303
1043,align,44.2520325203252,5,125.1923076923077,32.293712374581936,456.8066307766325
1044,easel,60.473333333333336,4,185.8846153846154,37.15183946488294,456.79343334323056
1045,navel,53.24107142857143,5,140.73076923076923,34.55953177257525,456.75165432524653
1046,black,42.049019607843135,5,102.53846153846153,37.45150501672241,456.6360574549993
1047,golem,48.02803738317757,5,128.19230769230768,34.18454849498328,456.21228742176646
1048,feign,42.86607142857143,5,116.15384615384615,33.670635451505014,456.185239257729
1049,metal,52.26984126984127,5,152.92307692307693,31.15953177257525,455.8088716536727
1050,waver,56.68041237113402,5,133.03846153846155,38.83431438127091,455.7533391214693
1051,marsh,48.22522522522522,5,125.07692307692308,35.12501672240803,455.5011401342551
1052,sword,45.37864077669903,5,111.92307692307692,36.927357859531774,455.39304874911363
1053,crisp,49.08910891089109,5,118.57692307692307,37.69478260869565,455.26710883123917
1054,gauze,53.646341463414636,5,116.53846153846152,41.873244147157195,454.8160526344569
1055,ripen,51.608333333333334,5,144.03846153846155,32.57217391304348,454.5434347874691
1056,downy,38.91919191919192,5,90.07692307692307,39.276856187290974,454.52361406061766
1057,froth,46.63106796116505,5,115.42307692307695,36.69732441471572,454.1733959769485
1058,crawl,52.34020618556701,5,125.73076923076923,37.77953177257525,453.7668015772943
1059,cloth,47.65346534653465,5,118.00000000000001,36.63886287625418,453.6276415532904
1060,frond,45.36,5,109.65384615384616,37.504280936454855,453.31665034354563
1061,loopy,42.48623853211009,4,116.11538461538461,41.46147157190636,453.2587383232994
1062,flail,42.9296875,4,127.61538461538461,38.08107023411371,452.8083671228118
1063,derby,50.509803921568626,5,124.26923076923077,36.80301003344482,452.73208285961175
1064,cavil,44.14545454545455,5,115.34615384615384,34.59953177257525,452.0196876368191
1065,giver,50.30769230769231,5,125.65384615384615,36.19123745819398,451.97543110061054
1066,handy,45.10204081632653,5,106.19230769230768,38.38454849498328,451.8801932942737
1067,allot,45.125,4,150.0,33.958461538461535,451.5252503728957
1068,older,58.24545454545454,5,153.76923076923077,34.19277591973244,451.3482547328023
1069,novel,49.207207207207205,5,132.07692307692307,33.59799331103679,450.9013851766448
1070,crush,46.300970873786405,5,111.57692307692308,37.41886287625418,450.8632870950764
1071,filly,37.56,4,106.30769230769229,39.82301003344482,450.8511498830238
1072,banal,44.941605839416056,4,135.8846153846154,37.26107023411371,450.6475550226997
1073,buyer,52.37755102040816,5,127.11538461538461,37.126622073578595,450.5140802129273
1074,ankle,54.517857142857146,5,142.9230769230769,34.36247491638796,450.4203671168754
1075,chief,48.123711340206185,5,115.38461538461539,37.53966555183946,450.03801148512304
1076,swash,40.7027027027027,4,111.57692307692308,41.02347826086957,449.82501645591543
1077,dingy,36.982300884955755,5,91.34615384615384,36.42147157190635,449.8045370216635
1078,drill,44.5390625,4,130.80769230769232,38.202608695652174,448.7921211733669
1079,build,38.95283018867924,5,97.34615384615384,35.91505016722408,448.77252590326765
1080,floor,42.671875,4,129.0769230769231,37.05277591973245,448.3194897976968
1081,flyer,54.535353535353536,5,134.84615384615387,36.22354515050167,447.83845941799154
1082,mower,55.357894736842105,5,130.65384615384613,37.94816053511706,447.8198775392477
1083,drank,50.85263157894737,5,117.53846153846153,38.70996655518395,447.36228724348376
1084,order,52.81751824817518,4,160.69230769230768,36.73123745819398,447.00527456193004
1085,lever,53.51127819548872,4,162.96153846153845,36.64969899665552,446.447293658614
1086,valor,48.63865546218487,5,134.76923076923077,32.21739130434783,446.34385985998017
1087,regal,52.47794117647059,5,159.26923076923077,29.387224080267558,445.9474275074844
1088,cigar,48.93805309734513,5,128.34615384615387,34.00354515050167,445.8927113957548
1089,flour,46.44660194174757,5,118.03846153846153,35.05277591973245,445.41210435662396
1090,ruder,48.63194444444444,4,149.65384615384616,36.17585284280937,445.2921286753471
1091,steak,59.20388349514563,5,146.9230769230769,35.84227424749164,444.73917127362245
1092,verge,51.36507936507937,4,147.26923076923077,38.77170568561873,444.6506725979247
1093,cramp,46.23364485981308,5,116.84615384615384,35.15170568561872,444.1940088165841
1094,refit,51.80487804878049,5,144.69230769230768,31.78923076923077,443.9405450807341
1095,repel,54.394366197183096,4,171.1923076923077,35.241070234113714,443.6488968033642
1096,wheat,50.70796460176991,5,135.5769230769231,33.18615384615384,443.6459501533505
1097,donut,44.02777777777778,5,112.23076923076923,34.79692307692308,443.50244787486236
1098,grasp,50.28155339805825,5,124.03846153846153,35.951705685618734,443.44237215828736
1099,grill,44.208,4,127.65384615384616,38.36260869565218,443.09939816277455
1100,mangy,45.46236559139785,5,100.23076923076923,40.184548494983275,442.97389219066827
1101,geese,56.083333333333336,3,179.96153846153845,45.99016722408027,442.7230385125715
1102,image,55.05,5,135.0,36.10401337792642,442.6922621271632
1103,motor,40.54054054054054,4,132.76923076923077,33.77739130434783,442.4803617391305
1104,cabin,43.80357142857143,5,114.73076923076923,33.776789297658866,442.34258667528906
1105,vault,49.329896907216494,5,117.19230769230771,37.238461538461536,442.33431612596075
1106,hovel,49.25242718446602,5,124.92307692307693,34.87799331103679,442.3199515628551
1107,poker,58.48351648351648,5,133.19230769230768,38.80969899665552,441.93250346576775
1108,round,45.27433628318584,5,118.76923076923077,33.68735785953177,441.8641893056645
1109,minty,45.88659793814433,5,104.46153846153845,38.78147157190635,441.43305085122927
1110,adage,53.885245901639344,4,149.80769230769232,39.69170568561873,441.3915336582145
1111,brush,42.93333333333333,5,104.03846153846155,36.41886287625418,441.26115659460515
1112,basil,50.33018867924528,5,127.65384615384616,34.79183946488294,441.2175116970056
1113,chord,43.234234234234236,5,112.0,34.053511705685615,441.08486926972654
1114,tipsy,48.183673469387756,5,110.03846153846155,38.62608695652174,441.05761121003377
1115,blond,43.2970297029703,5,104.69230769230768,36.44581939799331,440.6303347699659
1116,apart,50.92142857142857,4,152.03846153846155,36.87384615384615,440.38378321399136
1117,canon,42.14705882352941,4,129.23076923076923,35.89063545150502,440.1896176906901
1118,donor,41.310344827586206,4,129.80769230769232,35.01431438127091,440.09580327043665
1119,setup,51.45871559633027,5,133.26923076923075,33.93170568561873,439.38643464051285
1120,crazy,57.56944444444444,5,108.46153846153845,46.623010033444814,439.19160977965265
1121,shock,44.42045454545455,5,96.11538461538463,40.55612040133779,438.76938572224833
1122,audit,46.85585585585586,5,124.57692307692307,32.99846153846154,438.66948214328374
1123,amity,53.01075268817204,5,120.0,38.71839464882943,438.232539838678
1124,delve,50.231404958677686,4,143.5,38.33016722408027,438.00319749609594
1125,swill,41.58974358974359,4,114.34615384615384,39.825685618729096,437.98432803137456
1126,onset,55.26271186440678,5,152.3076923076923,31.783076923076926,437.98132024982544
1127,frank,50.48314606741573,5,111.26923076923077,39.70996655518395,437.6210455036508
1128,nerdy,55.24271844660194,5,135.57692307692307,35.64301003344481,437.37616154836337
1129,bully,37.378151260504204,4,100.4230769230769,40.6876254180602,437.25828050705803
1130,nicer,56.54782608695652,5,148.26923076923077,33.34046822742475,437.0959875596789
1131,privy,48.53086419753087,5,96.73076923076923,43.84608695652174,436.96581435276914
